dataset_id,language,name_native,name_english,display_name,translation_status,category,pokemon_types,hp,stage,evolves_from_native,collector_number,set_total,set_id,set_name_native,set_name_english,rarity,illustrator,pokedex_numbers,regulation_mark,available_finishes,release_date,source_record,source_url
en-base1-79,en,Super Energy Removal,Super Energy Removal,Super Energy Removal,native_english,Trainer,,,,,79,102,base1,Base Set,Base Set,Rare,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/79.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/79.ts
en-base1-8,en,Machamp,Machamp,Machamp,native_english,Pokemon,Fighting,100,Stage2,Machoke,8,102,base1,Base Set,Base Set,Rare,Ken Sugimori,,,holo|unlimited|holo|shadowless|holo|shadowless|holo|1999-2000-copyright,,data/Base/Base Set/8.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/8.ts
en-base1-80,en,Defender,Defender,Defender,native_english,Trainer,,,,,80,102,base1,Base Set,Base Set,Uncommon,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/80.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/80.ts
en-base1-81,en,Energy Retrieval,Energy Retrieval,Energy Retrieval,native_english,Trainer,,,,,81,102,base1,Base Set,Base Set,Uncommon,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/81.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/81.ts
en-base1-82,en,Full Heal,Full Heal,Full Heal,native_english,Trainer,,,,,82,102,base1,Base Set,Base Set,Uncommon,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/82.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/82.ts
en-base1-83,en,Maintenance,Maintenance,Maintenance,native_english,Trainer,,,,,83,102,base1,Base Set,Base Set,Uncommon,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/83.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/83.ts
en-base1-84,en,PlusPower,PlusPower,PlusPower,native_english,Trainer,,,,,84,102,base1,Base Set,Base Set,Uncommon,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/84.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/84.ts
en-base1-85,en,Pokémon Center,Pokémon Center,Pokémon Center,native_english,Trainer,,,,,85,102,base1,Base Set,Base Set,Uncommon,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/85.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/85.ts
en-base1-86,en,Pokémon Flute,Pokémon Flute,Pokémon Flute,native_english,Trainer,,,,,86,102,base1,Base Set,Base Set,Uncommon,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/86.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/86.ts
en-base1-87,en,Pokédex,Pokédex,Pokédex,native_english,Trainer,,,,,87,102,base1,Base Set,Base Set,Uncommon,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/87.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/87.ts
en-base1-88,en,Professor Oak,Professor Oak,Professor Oak,native_english,Trainer,,,,,88,102,base1,Base Set,Base Set,Uncommon,Ken Sugimori,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/88.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/88.ts
en-base1-89,en,Revive,Revive,Revive,native_english,Trainer,,,,,89,102,base1,Base Set,Base Set,Uncommon,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/89.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/89.ts
en-base1-9,en,Magneton,Magneton,Magneton,native_english,Pokemon,Lightning,60,Stage1,Magnemite,9,102,base1,Base Set,Base Set,Rare,Keiji Kinebuchi,,,holo|unlimited|holo|shadowless|holo|shadowless|holo|1999-2000-copyright,,data/Base/Base Set/9.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/9.ts
en-base1-90,en,Super Potion,Super Potion,Super Potion,native_english,Trainer,,,,,90,102,base1,Base Set,Base Set,Uncommon,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/90.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/90.ts
en-base1-91,en,Bill,Bill,Bill,native_english,Trainer,,,,,91,102,base1,Base Set,Base Set,Common,Ken Sugimori,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/91.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/91.ts
en-base1-92,en,Energy Removal,Energy Removal,Energy Removal,native_english,Trainer,,,,,92,102,base1,Base Set,Base Set,Common,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/92.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/92.ts
en-base1-93,en,Gust of Wind,Gust of Wind,Gust of Wind,native_english,Trainer,,,,,93,102,base1,Base Set,Base Set,Common,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/93.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/93.ts
en-base1-94,en,Potion,Potion,Potion,native_english,Trainer,,,,,94,102,base1,Base Set,Base Set,Common,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/94.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/94.ts
en-base1-95,en,Switch,Switch,Switch,native_english,Trainer,,,,,95,102,base1,Base Set,Base Set,Common,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/95.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/95.ts
en-base1-96,en,Double Colorless Energy,Double Colorless Energy,Double Colorless Energy,native_english,Energy,,,,,96,102,base1,Base Set,Base Set,Uncommon,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/96.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/96.ts
en-base1-97,en,Fighting Energy,Fighting Energy,Fighting Energy,native_english,Energy,,,Basic,,97,102,base1,Base Set,Base Set,Common,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/97.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/97.ts
en-base1-98,en,Fire Energy,Fire Energy,Fire Energy,native_english,Energy,,,Basic,,98,102,base1,Base Set,Base Set,Common,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/98.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/98.ts
en-base1-99,en,Grass Energy,Grass Energy,Grass Energy,native_english,Energy,,,Basic,,99,102,base1,Base Set,Base Set,Common,Keiji Kinebuchi,,,normal|unlimited|normal|shadowless|normal|shadowless|normal|1999-2000-copyright,,data/Base/Base Set/99.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set/99.ts
en-base4-1,en,Alakazam,Alakazam,Alakazam,native_english,Pokemon,Psychic,80,Stage2,Kadabra,1,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,holo,,data/Base/Base Set 2/1.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/1.ts
en-base4-10,en,Mewtwo,Mewtwo,Mewtwo,native_english,Pokemon,Psychic,60,Basic,,10,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,holo,,data/Base/Base Set 2/10.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/10.ts
en-base4-100,en,Weedle,Weedle,Weedle,native_english,Pokemon,Grass,40,Basic,,100,130,base4,Base Set 2,Base Set 2,Common,Mitsuhiro Arita,,,normal,,data/Base/Base Set 2/100.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/100.ts
en-base4-101,en,Computer Search,Computer Search,Computer Search,native_english,Trainer,,,,,101,130,base4,Base Set 2,Base Set 2,Rare,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/101.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/101.ts
en-base4-102,en,Impostor Professor Oak,Impostor Professor Oak,Impostor Professor Oak,native_english,Trainer,,,,,102,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,normal,,data/Base/Base Set 2/102.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/102.ts
en-base4-103,en,Item Finder,Item Finder,Item Finder,native_english,Trainer,,,,,103,130,base4,Base Set 2,Base Set 2,Rare,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/103.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/103.ts
en-base4-104,en,Lass,Lass,Lass,native_english,Trainer,,,,,104,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,normal,,data/Base/Base Set 2/104.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/104.ts
en-base4-105,en,Pokémon Breeder,Pokémon Breeder,Pokémon Breeder,native_english,Trainer,,,,,105,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,normal,,data/Base/Base Set 2/105.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/105.ts
en-base4-106,en,Pokémon Trader,Pokémon Trader,Pokémon Trader,native_english,Trainer,,,,,106,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,normal,,data/Base/Base Set 2/106.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/106.ts
en-base4-107,en,Scoop Up,Scoop Up,Scoop Up,native_english,Trainer,,,,,107,130,base4,Base Set 2,Base Set 2,Rare,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/107.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/107.ts
en-base4-108,en,Super Energy Removal,Super Energy Removal,Super Energy Removal,native_english,Trainer,,,,,108,130,base4,Base Set 2,Base Set 2,Rare,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/108.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/108.ts
en-base4-109,en,Defender,Defender,Defender,native_english,Trainer,,,,,109,130,base4,Base Set 2,Base Set 2,Uncommon,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/109.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/109.ts
en-base4-11,en,Nidoking,Nidoking,Nidoking,native_english,Pokemon,Grass,90,Stage2,Nidorino,11,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,holo,,data/Base/Base Set 2/11.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/11.ts
en-base4-110,en,Energy Retrieval,Energy Retrieval,Energy Retrieval,native_english,Trainer,,,,,110,130,base4,Base Set 2,Base Set 2,Uncommon,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/110.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/110.ts
en-base4-111,en,Full Heal,Full Heal,Full Heal,native_english,Trainer,,,,,111,130,base4,Base Set 2,Base Set 2,Uncommon,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/111.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/111.ts
en-base4-112,en,Maintenance,Maintenance,Maintenance,native_english,Trainer,,,,,112,130,base4,Base Set 2,Base Set 2,Uncommon,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/112.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/112.ts
en-base4-113,en,PlusPower,PlusPower,PlusPower,native_english,Trainer,,,,,113,130,base4,Base Set 2,Base Set 2,Uncommon,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/113.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/113.ts
en-base4-114,en,Pokémon Center,Pokémon Center,Pokémon Center,native_english,Trainer,,,,,114,130,base4,Base Set 2,Base Set 2,Uncommon,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/114.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/114.ts
en-base4-115,en,Pokédex,Pokédex,Pokédex,native_english,Trainer,,,,,115,130,base4,Base Set 2,Base Set 2,Uncommon,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/115.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/115.ts
en-base4-116,en,Professor Oak,Professor Oak,Professor Oak,native_english,Trainer,,,,,116,130,base4,Base Set 2,Base Set 2,Uncommon,Ken Sugimori,,,normal,,data/Base/Base Set 2/116.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/116.ts
en-base4-117,en,Super Potion,Super Potion,Super Potion,native_english,Trainer,,,,,117,130,base4,Base Set 2,Base Set 2,Uncommon,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/117.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/117.ts
en-base4-118,en,Bill,Bill,Bill,native_english,Trainer,,,,,118,130,base4,Base Set 2,Base Set 2,Common,Ken Sugimori,,,normal,,data/Base/Base Set 2/118.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/118.ts
en-base4-119,en,Energy Removal,Energy Removal,Energy Removal,native_english,Trainer,,,,,119,130,base4,Base Set 2,Base Set 2,Common,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/119.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/119.ts
en-base4-12,en,Nidoqueen,Nidoqueen,Nidoqueen,native_english,Pokemon,Grass,90,Stage2,Nidorina,12,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,holo,,data/Base/Base Set 2/12.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/12.ts
en-base4-120,en,Gust of Wind,Gust of Wind,Gust of Wind,native_english,Trainer,,,,,120,130,base4,Base Set 2,Base Set 2,Common,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/120.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/120.ts
en-base4-121,en,Poké Ball,Poké Ball,Poké Ball,native_english,Trainer,,,,,121,130,base4,Base Set 2,Base Set 2,Common,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/121.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/121.ts
en-base4-122,en,Potion,Potion,Potion,native_english,Trainer,,,,,122,130,base4,Base Set 2,Base Set 2,Common,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/122.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/122.ts
en-base4-123,en,Switch,Switch,Switch,native_english,Trainer,,,,,123,130,base4,Base Set 2,Base Set 2,Common,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/123.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/123.ts
en-base4-124,en,Double Colorless Energy,Double Colorless Energy,Double Colorless Energy,native_english,Energy,,,,,124,130,base4,Base Set 2,Base Set 2,Uncommon,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/124.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/124.ts
en-base4-125,en,Fighting Energy,Fighting Energy,Fighting Energy,native_english,Energy,,,Basic,,125,130,base4,Base Set 2,Base Set 2,Common,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/125.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/125.ts
en-base4-126,en,Fire Energy,Fire Energy,Fire Energy,native_english,Energy,,,Basic,,126,130,base4,Base Set 2,Base Set 2,Common,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/126.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/126.ts
en-base4-127,en,Grass Energy,Grass Energy,Grass Energy,native_english,Energy,,,Basic,,127,130,base4,Base Set 2,Base Set 2,Common,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/127.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/127.ts
en-base4-128,en,Lightning Energy,Lightning Energy,Lightning Energy,native_english,Energy,,,Basic,,128,130,base4,Base Set 2,Base Set 2,Common,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/128.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/128.ts
en-base4-129,en,Psychic Energy,Psychic Energy,Psychic Energy,native_english,Energy,,,Basic,,129,130,base4,Base Set 2,Base Set 2,Common,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/129.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/129.ts
en-base4-13,en,Ninetales,Ninetales,Ninetales,native_english,Pokemon,Fire,80,Stage1,Vulpix,13,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,holo,,data/Base/Base Set 2/13.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/13.ts
en-base4-130,en,Water Energy,Water Energy,Water Energy,native_english,Energy,,,Basic,,130,130,base4,Base Set 2,Base Set 2,Common,Keiji Kinebuchi,,,normal,,data/Base/Base Set 2/130.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/130.ts
en-base4-14,en,Pidgeot,Pidgeot,Pidgeot,native_english,Pokemon,Colorless,80,Stage2,Pidgeotto,14,130,base4,Base Set 2,Base Set 2,Rare,Kagemaru Himeno,,,holo,,data/Base/Base Set 2/14.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/14.ts
en-base4-15,en,Poliwrath,Poliwrath,Poliwrath,native_english,Pokemon,Water,90,Stage2,Poliwhirl,15,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,holo,,data/Base/Base Set 2/15.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/15.ts
en-base4-16,en,Raichu,Raichu,Raichu,native_english,Pokemon,Lightning,80,Stage1,Pikachu,16,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,holo,,data/Base/Base Set 2/16.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/16.ts
en-base4-17,en,Scyther,Scyther,Scyther,native_english,Pokemon,Grass,70,Basic,,17,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,holo,,data/Base/Base Set 2/17.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/17.ts
en-base4-18,en,Venusaur,Venusaur,Venusaur,native_english,Pokemon,Grass,100,Stage2,Ivysaur,18,130,base4,Base Set 2,Base Set 2,Rare,Mitsuhiro Arita,,,holo,,data/Base/Base Set 2/18.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/18.ts
en-base4-19,en,Wigglytuff,Wigglytuff,Wigglytuff,native_english,Pokemon,Colorless,80,Stage1,Jigglypuff,19,130,base4,Base Set 2,Base Set 2,Rare,Mitsuhiro Arita,,,holo,,data/Base/Base Set 2/19.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/19.ts
en-base4-2,en,Blastoise,Blastoise,Blastoise,native_english,Pokemon,Water,100,Stage2,Wartortle,2,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,holo,,data/Base/Base Set 2/2.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/2.ts
en-base4-20,en,Zapdos,Zapdos,Zapdos,native_english,Pokemon,Lightning,90,Basic,,20,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,holo,,data/Base/Base Set 2/20.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/20.ts
en-base4-21,en,Beedrill,Beedrill,Beedrill,native_english,Pokemon,Grass,80,Stage2,Kakuna,21,130,base4,Base Set 2,Base Set 2,Rare,Ken Sugimori,,,normal,,data/Base/Base Set 2/21.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/21.ts
en-base4-22,en,Dragonair,Dragonair,Dragonair,native_english,Pokemon,Colorless,80,Stage1,Dratini,22,130,base4,Base Set 2,Base Set 2,Rare,Mitsuhiro Arita,,,normal,,data/Base/Base Set 2/22.ts,https://github.com/tcgdex/cards-database/blob/master/data/Base/Base Set 2/22.ts
