dataset_id,language,name_native,name_english,display_name,translation_status,category,pokemon_types,hp,stage,evolves_from_native,collector_number,set_total,set_id,set_name_native,set_name_english,rarity,illustrator,pokedex_numbers,regulation_mark,available_finishes,release_date,source_record,source_url
ja-M-P-097,ja,パウワウ,Seel,パウワウ (Seel),verified_name_map,Pokemon,Water,80,Basic,,097,0,M-P,メガ プロモカード,,Promo,cochi8i,,J,normal,2025-07-28,data-asia/M/M-P/097.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/097.ts
ja-M-P-098,ja,シュシュプ,Spritzee,シュシュプ (Spritzee),verified_name_map,Pokemon,Psychic,70,Basic,,098,0,M-P,メガ プロモカード,,Promo,Terada Tera,,J,normal,2025-07-28,data-asia/M/M-P/098.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/098.ts
ja-M-P-099,ja,グリ,,グリ (English translation unavailable),untranslated,Trainer,,,,,099,0,M-P,メガ プロモカード,,Promo,Souichirou Gunjima,,J,normal,2025-07-28,data-asia/M/M-P/099.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/099.ts
ja-M-P-100,ja,ヒカリ,,ヒカリ (English translation unavailable),untranslated,Trainer,,,,,100,0,M-P,メガ プロモカード,,Promo,Yuu Nishida,,I,normal,2025-07-28,data-asia/M/M-P/100.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/100.ts
ja-M-P-101,ja,フシギダネ,Bulbasaur,フシギダネ (Bulbasaur),verified_name_map,Pokemon,Grass,80,Basic,,101,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/101.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/101.ts
ja-M-P-102,ja,ヒトカゲ,Charmander,ヒトカゲ (Charmander),verified_name_map,Pokemon,Fire,80,Basic,,102,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/102.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/102.ts
ja-M-P-103,ja,ゼニガメ,Squirtle,ゼニガメ (Squirtle),verified_name_map,Pokemon,Water,80,Basic,,103,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/103.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/103.ts
ja-M-P-104,ja,チコリータ,Chikorita,チコリータ (Chikorita),verified_name_map,Pokemon,Grass,70,Basic,,104,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/104.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/104.ts
ja-M-P-105,ja,ヒノアラシ,Cyndaquil,ヒノアラシ (Cyndaquil),verified_name_map,Pokemon,Fire,70,Basic,,105,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/105.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/105.ts
ja-M-P-106,ja,ワニノコ,Totodile,ワニノコ (Totodile),verified_name_map,Pokemon,Water,80,Basic,,106,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/106.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/106.ts
ja-M-P-107,ja,キモリ,Treecko,キモリ (Treecko),verified_name_map,Pokemon,Grass,70,Basic,,107,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/107.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/107.ts
ja-M-P-108,ja,アチャモ,Torchic,アチャモ (Torchic),verified_name_map,Pokemon,Fire,60,Basic,,108,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/108.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/108.ts
ja-M-P-109,ja,ミズゴロウ,Mudkip,ミズゴロウ (Mudkip),verified_name_map,Pokemon,Water,70,Basic,,109,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/109.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/109.ts
ja-M-P-110,ja,ナエトル,Turtwig,ナエトル (Turtwig),verified_name_map,Pokemon,Grass,90,Basic,,110,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/110.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/110.ts
ja-M-P-111,ja,ヒコザル,Chimchar,ヒコザル (Chimchar),verified_name_map,Pokemon,Fire,60,Basic,,111,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/111.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/111.ts
ja-M-P-112,ja,ポッチャマ,Piplup,ポッチャマ (Piplup),verified_name_map,Pokemon,Water,70,Basic,,112,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/112.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/112.ts
ja-M-P-113,ja,ツタージャ,Snivy,ツタージャ (Snivy),verified_name_map,Pokemon,Grass,60,Basic,,113,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/113.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/113.ts
ja-M-P-114,ja,ポカブ,Tepig,ポカブ (Tepig),verified_name_map,Pokemon,Fire,80,Basic,,114,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/114.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/114.ts
ja-M-P-115,ja,ミジュマル,Oshawott,ミジュマル (Oshawott),verified_name_map,Pokemon,Water,70,Basic,,115,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/115.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/115.ts
ja-M-P-116,ja,ハリマロン,Chespin,ハリマロン (Chespin),verified_name_map,Pokemon,Grass,70,Basic,,116,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/116.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/116.ts
ja-M-P-117,ja,フォッコ,Fennekin,フォッコ (Fennekin),verified_name_map,Pokemon,Fire,70,Basic,,117,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/117.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/117.ts
ja-M-P-118,ja,ケロマツ,Froakie,ケロマツ (Froakie),verified_name_map,Pokemon,Water,70,Basic,,118,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/118.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/118.ts
ja-M-P-119,ja,モクロー,Rowlet,モクロー (Rowlet),verified_name_map,Pokemon,Grass,70,Basic,,119,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/119.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/119.ts
ja-M-P-120,ja,ニャビー,Litten,ニャビー (Litten),verified_name_map,Pokemon,Fire,70,Basic,,120,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/120.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/120.ts
ja-M-P-121,ja,アシマリ,Popplio,アシマリ (Popplio),verified_name_map,Pokemon,Water,70,Basic,,121,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/121.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/121.ts
ja-M-P-122,ja,サルノリ,Grookey,サルノリ (Grookey),verified_name_map,Pokemon,Grass,70,Basic,,122,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/122.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/122.ts
ja-M-P-123,ja,ヒバニー,Scorbunny,ヒバニー (Scorbunny),verified_name_map,Pokemon,Fire,70,Basic,,123,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/123.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/123.ts
ja-M-P-124,ja,メッソン,Sobble,メッソン (Sobble),verified_name_map,Pokemon,Water,70,Basic,,124,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/124.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/124.ts
ja-M-P-125,ja,ニャオハ,Sprigatito,ニャオハ (Sprigatito),verified_name_map,Pokemon,Grass,70,Basic,,125,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/125.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/125.ts
ja-M-P-126,ja,ホゲータ,Fuecoco,ホゲータ (Fuecoco),verified_name_map,Pokemon,Fire,90,Basic,,126,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/126.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/126.ts
ja-M-P-127,ja,クワッス,Quaxly,クワッス (Quaxly),verified_name_map,Pokemon,Water,70,Basic,,127,0,M-P,メガ プロモカード,,Promo,Saboteri,,,normal,2025-07-28,data-asia/M/M-P/127.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/127.ts
ja-M-P-131,ja,ピカチュウex,Pikachu ex,ピカチュウex (Pikachu ex),verified_name_map_with_suffix,Pokemon,Lightning,190,Basic,,131,0,M-P,メガ プロモカード,,Promo,5ban Graphics,,,normal,2025-07-28,data-asia/M/M-P/131.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/131.ts
ja-M-P-132,ja,ピカチュウex,Pikachu ex,ピカチュウex (Pikachu ex),verified_name_map_with_suffix,Pokemon,Lightning,190,Basic,,132,0,M-P,メガ プロモカード,,Promo,takuyoa,,,normal,2025-07-28,data-asia/M/M-P/132.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/132.ts
ja-M-P-133,ja,ピカチュウ,Pikachu,ピカチュウ (Pikachu),verified_name_map,Pokemon,Lightning,70,Basic,,133,0,M-P,メガ プロモカード,,Promo,DOM,,J,normal,2025-07-28,data-asia/M/M-P/133.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/133.ts
ja-M-P-134,ja,イーブイ,Eevee,イーブイ (Eevee),verified_name_map,Pokemon,Colorless,70,Basic,,134,0,M-P,メガ プロモカード,,Promo,UKUMO uiti,,,,2025-07-28,data-asia/M/M-P/134.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/134.ts
ja-M-P-137,ja,メガエルレイドex,Gallade,メガエルレイドex (Gallade; species only),species_name_only,Pokemon,Fighting,350,Stage2,,137,0,M-P,メガ プロモカード,,Promo,5ban Graphics,,,normal,2025-07-28,data-asia/M/M-P/137.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/137.ts
ja-M-P-138,ja,コソクムシ,Wimpod,コソクムシ (Wimpod),verified_name_map,Pokemon,Grass,70,Basic,,138,0,M-P,メガ プロモカード,,Promo,Tonji Matsuno,,J,normal,2025-07-28,data-asia/M/M-P/138.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/138.ts
ja-M-P-139,ja,メガシャリタツex,Tatsugiri,メガシャリタツex (Tatsugiri; species only),species_name_only,Pokemon,Water,260,Basic,,139,0,M-P,メガ プロモカード,,Promo,Keisuke Azuma,,J,normal,2025-07-28,data-asia/M/M-P/139.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/139.ts
ja-M-P-140,ja,シビシラス,Tynamo,シビシラス (Tynamo),verified_name_map,Pokemon,Lightning,40,Basic,,140,0,M-P,メガ プロモカード,,Promo,Saboteri,,I,normal,2025-07-28,data-asia/M/M-P/140.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/140.ts
ja-M-P-141,ja,ミネズミ,Patrat,ミネズミ (Patrat),verified_name_map,Pokemon,Colorless,70,Basic,,141,0,M-P,メガ プロモカード,,Promo,Souichirou Gunjima,,J,normal,2025-07-28,data-asia/M/M-P/141.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/141.ts
ja-M-P-142,ja,スペシャルレッドカード,,スペシャルレッドカード (English translation unavailable),untranslated,Trainer,,,,,142,0,M-P,メガ プロモカード,,Promo,Studio Bora Inc.,,J,normal,2025-07-28,data-asia/M/M-P/142.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/142.ts
ja-M-P-143,ja,デウロ,,デウロ (English translation unavailable),untranslated,Trainer,,,,,143,0,M-P,メガ プロモカード,,Promo,En Morikura,,J,normal,2025-07-28,data-asia/M/M-P/143.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/143.ts
ja-M-P-144,ja,ボスの指令,,ボスの指令 (English translation unavailable),untranslated,Trainer,,,,,144,0,M-P,メガ プロモカード,,Promo,akagi,,I,,2025-07-28,data-asia/M/M-P/144.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/144.ts
ja-M-P-155,ja,リオル,Riolu,リオル (Riolu),verified_name_map,Pokemon,Fighting,80,Basic,,155,0,M-P,メガ プロモカード,,Promo,hncl,,,,2025-07-28,data-asia/M/M-P/155.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/155.ts
ja-M-P-164,ja,メガゼラオラex,Zeraora,メガゼラオラex (Zeraora; species only),species_name_only,Pokemon,Lightning,270,Basic,,164,0,M-P,メガ プロモカード,,Promo,5ban Graphics,,,,2025-07-28,data-asia/M/M-P/164.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M-P/164.ts
ja-M1L-001,ja,フシギダネ,Bulbasaur,フシギダネ (Bulbasaur),verified_name_map,Pokemon,Grass,80,Basic,,001,63,M1L,メガブレイブ,Mega Brave,Common,HYOGONOSUKE,,I,,2025-08-01,data-asia/M/M1L/001.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/001.ts
ja-M1L-002,ja,フシギソウ,Ivysaur,フシギソウ (Ivysaur),verified_name_map,Pokemon,Grass,110,Stage1,フシギダネ,002,63,M1L,メガブレイブ,Mega Brave,Common,Takumi Wada,,I,,2025-08-01,data-asia/M/M1L/002.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/002.ts
ja-M1L-003,ja,メガフシギバナex,Venusaur,メガフシギバナex (Venusaur; species only),species_name_only,Pokemon,Grass,380,Stage2,フシギソウ,003,63,M1L,メガブレイブ,Mega Brave,Double rare,5ban Graphics,,I,,2025-08-01,data-asia/M/M1L/003.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/003.ts
ja-M1L-004,ja,タマタマ,Exeggcute,タマタマ (Exeggcute),verified_name_map,Pokemon,Grass,60,Basic,,004,63,M1L,メガブレイブ,Mega Brave,Common,aspara,,I,,2025-08-01,data-asia/M/M1L/004.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/004.ts
ja-M1L-005,ja,ナッシー,Exeggutor,ナッシー (Exeggutor),verified_name_map,Pokemon,Grass,140,Stage1,アローラナッシー,005,63,M1L,メガブレイブ,Mega Brave,Uncommon,Kazumasa Yasukuni,,I,,2025-08-01,data-asia/M/M1L/005.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/005.ts
ja-M1L-006,ja,セレビィ,Celebi,セレビィ (Celebi),verified_name_map,Pokemon,Grass,80,Basic,,006,63,M1L,メガブレイブ,Mega Brave,Uncommon,Naoki Saito,,I,,2025-08-01,data-asia/M/M1L/006.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/006.ts
ja-M1L-007,ja,タネボー,Seedot,タネボー (Seedot),verified_name_map,Pokemon,Grass,60,Basic,,007,63,M1L,メガブレイブ,Mega Brave,Common,Miki Tanaka,,I,,2025-08-01,data-asia/M/M1L/007.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/007.ts
ja-M1L-008,ja,コノハナ,Nuzleaf,コノハナ (Nuzleaf),verified_name_map,Pokemon,Grass,100,Stage1,タネボー,008,63,M1L,メガブレイブ,Mega Brave,Common,takashi shiraishi,,I,,2025-08-01,data-asia/M/M1L/008.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/008.ts
ja-M1L-009,ja,ダーテング,Shiftry,ダーテング (Shiftry),verified_name_map,Pokemon,Grass,160,Stage2,ダーテングGX,009,63,M1L,メガブレイブ,Mega Brave,Uncommon,Uninori,,I,,2025-08-01,data-asia/M/M1L/009.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/009.ts
ja-M1L-010,ja,ロコン,Vulpix,ロコン (Vulpix),verified_name_map,Pokemon,Fire,70,Basic,,010,63,M1L,メガブレイブ,Mega Brave,Common,Naoyo Kimura,,I,,2025-08-01,data-asia/M/M1L/010.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/010.ts
ja-M1L-011,ja,キュウコン,Ninetales,キュウコン (Ninetales),verified_name_map,Pokemon,Fire,120,Stage1,ロコン,011,63,M1L,メガブレイブ,Mega Brave,Uncommon,satoma,,I,,2025-08-01,data-asia/M/M1L/011.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/011.ts
ja-M1L-012,ja,ドンメル,Numel,ドンメル (Numel),verified_name_map,Pokemon,Fire,80,Basic,,012,63,M1L,メガブレイブ,Mega Brave,Common,Wintr Wandr,,I,,2025-08-01,data-asia/M/M1L/012.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/012.ts
ja-M1L-013,ja,メガバクーダex,Camerupt,メガバクーダex (Camerupt; species only),species_name_only,Pokemon,Fire,340,Stage1,ドンメル,013,63,M1L,メガブレイブ,Mega Brave,Double rare,5ban Graphics,,I,,2025-08-01,data-asia/M/M1L/013.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/013.ts
ja-M1L-014,ja,ボルケニオン,Volcanion,ボルケニオン (Volcanion),verified_name_map,Pokemon,Fire,130,Basic,,014,63,M1L,メガブレイブ,Mega Brave,Uncommon,GIDORA,,I,,2025-08-01,data-asia/M/M1L/014.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/014.ts
ja-M1L-015,ja,ヒバニー,Scorbunny,ヒバニー (Scorbunny),verified_name_map,Pokemon,Fire,70,Basic,,015,63,M1L,メガブレイブ,Mega Brave,Common,svlt,,I,,2025-08-01,data-asia/M/M1L/015.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/015.ts
ja-M1L-016,ja,ラビフット,Raboot,ラビフット (Raboot),verified_name_map,Pokemon,Fire,100,Stage1,ヒバニー,016,63,M1L,メガブレイブ,Mega Brave,Common,Narumi Sato,,I,,2025-08-01,data-asia/M/M1L/016.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/016.ts
ja-M1L-017,ja,エースバーン,Cinderace,エースバーン (Cinderace),verified_name_map,Pokemon,Fire,160,Stage2,ラビフット,017,63,M1L,メガブレイブ,Mega Brave,Rare,REND,,I,,2025-08-01,data-asia/M/M1L/017.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/017.ts
ja-M1L-018,ja,ヘイガニ,Corphish,ヘイガニ (Corphish),verified_name_map,Pokemon,Water,80,Basic,,018,63,M1L,メガブレイブ,Mega Brave,Common,Sanosuke Sakuma,,I,,2025-08-01,data-asia/M/M1L/018.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/018.ts
ja-M1L-019,ja,コレクレー,Gimmighoul,コレクレー (Gimmighoul),verified_name_map,Pokemon,Psychic,70,Basic,,019,63,M1L,メガブレイブ,Mega Brave,Common,Takeshi Nakamura,,I,,2025-08-01,data-asia/M/M1L/019.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/019.ts
ja-M1L-020,ja,サンド,Sandshrew,サンド (Sandshrew),verified_name_map,Pokemon,Fighting,70,Basic,,020,63,M1L,メガブレイブ,Mega Brave,Common,Shinji Kanda,,I,,2025-08-01,data-asia/M/M1L/020.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/020.ts
ja-M1L-021,ja,サンドパン,Sandslash,サンドパン (Sandslash),verified_name_map,Pokemon,Fighting,120,Stage1,サンド,021,63,M1L,メガブレイブ,Mega Brave,Common,imoniii,,I,,2025-08-01,data-asia/M/M1L/021.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/021.ts
ja-M1L-022,ja,イワーク,Onix,イワーク (Onix),verified_name_map,Pokemon,Fighting,120,Basic,,022,63,M1L,メガブレイブ,Mega Brave,Common,Uta,,I,,2025-08-01,data-asia/M/M1L/022.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/022.ts
ja-M1L-023,ja,バルキー,Tyrogue,バルキー (Tyrogue),verified_name_map,Pokemon,Fighting,30,Basic,,023,63,M1L,メガブレイブ,Mega Brave,Common,OKUBO,,I,,2025-08-01,data-asia/M/M1L/023.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/023.ts
ja-M1L-024,ja,マクノシタ,Makuhita,マクノシタ (Makuhita),verified_name_map,Pokemon,Fighting,80,Basic,,024,63,M1L,メガブレイブ,Mega Brave,Common,Jerky,,I,,2025-08-01,data-asia/M/M1L/024.ts,https://github.com/tcgdex/cards-database/blob/master/data-asia/M/M1L/024.ts
