#,dataset_id,tcgdex_id,card_name,set_name,card_number,set_total,rarity,search_query,image_url,source_page,notes
164,en-swsh9tg-TG21,swsh9tg-TG21,Rapid Strike Urshifu VMAX,Brilliant Stars Trainer Gallery,TG21,30,Ultra Rare,Rapid Strike Urshifu VMAX Brilliant Stars Trainer Gallery TG21/30 pokemon card,,,
165,en-swsh9tg-TG22,swsh9tg-TG22,Umbreon V,Brilliant Stars Trainer Gallery,TG22,30,Ultra Rare,Umbreon V Brilliant Stars Trainer Gallery TG22/30 pokemon card,,,
166,en-swsh9tg-TG23,swsh9tg-TG23,Umbreon VMAX,Brilliant Stars Trainer Gallery,TG23,30,Ultra Rare,Umbreon VMAX Brilliant Stars Trainer Gallery TG23/30 pokemon card,,,
167,en-swsh9tg-TG24,swsh9tg-TG24,Acerola's Premonition,Brilliant Stars Trainer Gallery,TG24,30,Ultra Rare,Acerola's Premonition Brilliant Stars Trainer Gallery TG24/30 pokemon card,,,
168,en-swsh9tg-TG25,swsh9tg-TG25,Café Master,Brilliant Stars Trainer Gallery,TG25,30,Ultra Rare,Café Master Brilliant Stars Trainer Gallery TG25/30 pokemon card,,,
169,en-swsh9tg-TG26,swsh9tg-TG26,Gloria,Brilliant Stars Trainer Gallery,TG26,30,Ultra Rare,Gloria Brilliant Stars Trainer Gallery TG26/30 pokemon card,,,
170,en-swsh9tg-TG27,swsh9tg-TG27,Rapid Strike Style Mustard,Brilliant Stars Trainer Gallery,TG27,30,Ultra Rare,Rapid Strike Style Mustard Brilliant Stars Trainer Gallery TG27/30 pokemon card,,,
171,en-swsh9tg-TG28,swsh9tg-TG28,Single Strike Style Mustard,Brilliant Stars Trainer Gallery,TG28,30,Ultra Rare,Single Strike Style Mustard Brilliant Stars Trainer Gallery TG28/30 pokemon card,,,
172,en-swsh9tg-TG29,swsh9tg-TG29,Single Strike Urshifu VMAX,Brilliant Stars Trainer Gallery,TG29,30,Secret Rare,Single Strike Urshifu VMAX Brilliant Stars Trainer Gallery TG29/30 pokemon card,,,
173,en-swsh9tg-TG30,swsh9tg-TG30,Rapid Strike Urshifu VMAX,Brilliant Stars Trainer Gallery,TG30,30,Secret Rare,Rapid Strike Urshifu VMAX Brilliant Stars Trainer Gallery TG30/30 pokemon card,,,
174,en-cel25-25,cel25-25,Mew,Celebrations,25,25,Secret Rare,Mew Celebrations 25/25 pokemon card,,,
175,en-cel25cc-CC001,cel25cc-CC001,Blastoise,Celebrations Classic Collection,CC001,25,Classic Collection,Blastoise Celebrations Classic Collection CC001/25 pokemon card,,,
176,en-cel25cc-CC002,cel25cc-CC002,Charizard,Celebrations Classic Collection,CC002,25,Classic Collection,Charizard Celebrations Classic Collection CC002/25 pokemon card,,,
177,en-cel25cc-CC003,cel25cc-CC003,Venusaur,Celebrations Classic Collection,CC003,25,Classic Collection,Venusaur Celebrations Classic Collection CC003/25 pokemon card,,,
178,en-cel25cc-CC004,cel25cc-CC004,Imposter Professor Oak,Celebrations Classic Collection,CC004,25,Classic Collection,Imposter Professor Oak Celebrations Classic Collection CC004/25 pokemon card,,,
179,en-cel25cc-CC005,cel25cc-CC005,Dark Gyarados,Celebrations Classic Collection,CC005,25,Classic Collection,Dark Gyarados Celebrations Classic Collection CC005/25 pokemon card,,,
180,en-cel25cc-CC006,cel25cc-CC006,Here Comes Team Rocket!,Celebrations Classic Collection,CC006,25,Classic Collection,Here Comes Team Rocket! Celebrations Classic Collection CC006/25 pokemon card,,,
181,en-cel25cc-CC007,cel25cc-CC007,Rocket's Zapdos,Celebrations Classic Collection,CC007,25,Classic Collection,Rocket's Zapdos Celebrations Classic Collection CC007/25 pokemon card,,,
182,en-cel25cc-CC008,cel25cc-CC008,_____'s Pikachu,Celebrations Classic Collection,CC008,25,Classic Collection,_____'s Pikachu Celebrations Classic Collection CC008/25 pokemon card,,,
183,en-cel25cc-CC009,cel25cc-CC009,Cleffa,Celebrations Classic Collection,CC009,25,Classic Collection,Cleffa Celebrations Classic Collection CC009/25 pokemon card,,,
184,en-cel25cc-CC010,cel25cc-CC010,Shining Magikarp,Celebrations Classic Collection,CC010,25,Classic Collection,Shining Magikarp Celebrations Classic Collection CC010/25 pokemon card,,,
185,en-cel25cc-CC011,cel25cc-CC011,Team Magma's Groudon,Celebrations Classic Collection,CC011,25,Classic Collection,Team Magma's Groudon Celebrations Classic Collection CC011/25 pokemon card,,,
186,en-cel25cc-CC012,cel25cc-CC012,Rocket's Admin.,Celebrations Classic Collection,CC012,25,Classic Collection,Rocket's Admin. Celebrations Classic Collection CC012/25 pokemon card,,,
187,en-cel25cc-CC013,cel25cc-CC013,Mew ex,Celebrations Classic Collection,CC013,25,Classic Collection,Mew ex Celebrations Classic Collection CC013/25 pokemon card,,,
188,en-cel25cc-CC014,cel25cc-CC014,Gardevoir ex,Celebrations Classic Collection,CC014,25,Classic Collection,Gardevoir ex Celebrations Classic Collection CC014/25 pokemon card,,,
189,en-cel25cc-CC015,cel25cc-CC015,Umbreon ☆,Celebrations Classic Collection,CC015,25,Classic Collection,Umbreon ☆ Celebrations Classic Collection CC015/25 pokemon card,,,
190,en-cel25cc-CC016,cel25cc-CC016,Claydol,Celebrations Classic Collection,CC016,25,Classic Collection,Claydol Celebrations Classic Collection CC016/25 pokemon card,,,
191,en-cel25cc-CC017,cel25cc-CC017,Luxray GL LV.X,Celebrations Classic Collection,CC017,25,Classic Collection,Luxray GL LV.X Celebrations Classic Collection CC017/25 pokemon card,,,
192,en-cel25cc-CC018,cel25cc-CC018,Garchomp C LV.X,Celebrations Classic Collection,CC018,25,Classic Collection,Garchomp C LV.X Celebrations Classic Collection CC018/25 pokemon card,,,
193,en-cel25cc-CC019,cel25cc-CC019,Donphan,Celebrations Classic Collection,CC019,25,Classic Collection,Donphan Celebrations Classic Collection CC019/25 pokemon card,,,
194,en-cel25cc-CC020,cel25cc-CC020,Reshiram,Celebrations Classic Collection,CC020,25,Classic Collection,Reshiram Celebrations Classic Collection CC020/25 pokemon card,,,
195,en-cel25cc-CC021,cel25cc-CC021,Zekrom,Celebrations Classic Collection,CC021,25,Classic Collection,Zekrom Celebrations Classic Collection CC021/25 pokemon card,,,
196,en-cel25cc-CC022,cel25cc-CC022,Mewtwo EX,Celebrations Classic Collection,CC022,25,Classic Collection,Mewtwo EX Celebrations Classic Collection CC022/25 pokemon card,,,
197,en-cel25cc-CC023,cel25cc-CC023,Xerneas EX,Celebrations Classic Collection,CC023,25,Classic Collection,Xerneas EX Celebrations Classic Collection CC023/25 pokemon card,,,
198,en-cel25cc-CC024,cel25cc-CC024,M Rayquaza EX,Celebrations Classic Collection,CC024,25,Classic Collection,M Rayquaza EX Celebrations Classic Collection CC024/25 pokemon card,,,
199,en-cel25cc-CC025,cel25cc-CC025,Tapu Lele GX,Celebrations Classic Collection,CC025,25,Classic Collection,Tapu Lele GX Celebrations Classic Collection CC025/25 pokemon card,,,
200,en-swsh12.5gg-GG01,swsh12.5gg-GG01,Hisuian Voltorb,Crown Zenith Galarian Gallery,GG01,70,Rare,Hisuian Voltorb Crown Zenith Galarian Gallery GG01/70 pokemon card,,,
201,en-swsh12.5gg-GG02,swsh12.5gg-GG02,Kricketune,Crown Zenith Galarian Gallery,GG02,70,Rare,Kricketune Crown Zenith Galarian Gallery GG02/70 pokemon card,,,
202,en-swsh12.5gg-GG03,swsh12.5gg-GG03,Magmortar,Crown Zenith Galarian Gallery,GG03,70,Rare,Magmortar Crown Zenith Galarian Gallery GG03/70 pokemon card,,,
203,en-swsh12.5gg-GG04,swsh12.5gg-GG04,Oricorio,Crown Zenith Galarian Gallery,GG04,70,Rare,Oricorio Crown Zenith Galarian Gallery GG04/70 pokemon card,,,
204,en-swsh12.5gg-GG05,swsh12.5gg-GG05,Lapras,Crown Zenith Galarian Gallery,GG05,70,Rare,Lapras Crown Zenith Galarian Gallery GG05/70 pokemon card,,,
205,en-swsh12.5gg-GG06,swsh12.5gg-GG06,Manaphy,Crown Zenith Galarian Gallery,GG06,70,Rare,Manaphy Crown Zenith Galarian Gallery GG06/70 pokemon card,,,
206,en-swsh12.5gg-GG07,swsh12.5gg-GG07,Keldeo,Crown Zenith Galarian Gallery,GG07,70,Rare,Keldeo Crown Zenith Galarian Gallery GG07/70 pokemon card,,,
207,en-swsh12.5gg-GG08,swsh12.5gg-GG08,Electivire,Crown Zenith Galarian Gallery,GG08,70,Rare,Electivire Crown Zenith Galarian Gallery GG08/70 pokemon card,,,
208,en-swsh12.5gg-GG09,swsh12.5gg-GG09,Toxtricity,Crown Zenith Galarian Gallery,GG09,70,Rare,Toxtricity Crown Zenith Galarian Gallery GG09/70 pokemon card,,,
209,en-swsh12.5gg-GG10,swsh12.5gg-GG10,Mew,Crown Zenith Galarian Gallery,GG10,70,Rare,Mew Crown Zenith Galarian Gallery GG10/70 pokemon card,,,
210,en-swsh12.5gg-GG11,swsh12.5gg-GG11,Lunatone,Crown Zenith Galarian Gallery,GG11,70,Rare,Lunatone Crown Zenith Galarian Gallery GG11/70 pokemon card,,,
211,en-swsh12.5gg-GG12,swsh12.5gg-GG12,Deoxys,Crown Zenith Galarian Gallery,GG12,70,Rare,Deoxys Crown Zenith Galarian Gallery GG12/70 pokemon card,,,
212,en-swsh12.5gg-GG13,swsh12.5gg-GG13,Diancie,Crown Zenith Galarian Gallery,GG13,70,Rare,Diancie Crown Zenith Galarian Gallery GG13/70 pokemon card,,,
213,en-swsh12.5gg-GG14,swsh12.5gg-GG14,Comfey,Crown Zenith Galarian Gallery,GG14,70,Rare,Comfey Crown Zenith Galarian Gallery GG14/70 pokemon card,,,
214,en-swsh12.5gg-GG15,swsh12.5gg-GG15,Solrock,Crown Zenith Galarian Gallery,GG15,70,Rare,Solrock Crown Zenith Galarian Gallery GG15/70 pokemon card,,,
215,en-swsh12.5gg-GG16,swsh12.5gg-GG16,Absol,Crown Zenith Galarian Gallery,GG16,70,Rare,Absol Crown Zenith Galarian Gallery GG16/70 pokemon card,,,
216,en-swsh12.5gg-GG17,swsh12.5gg-GG17,Thievul,Crown Zenith Galarian Gallery,GG17,70,Rare,Thievul Crown Zenith Galarian Gallery GG17/70 pokemon card,,,
217,en-swsh12.5gg-GG18,swsh12.5gg-GG18,Magnezone,Crown Zenith Galarian Gallery,GG18,70,Rare,Magnezone Crown Zenith Galarian Gallery GG18/70 pokemon card,,,
218,en-swsh12.5gg-GG19,swsh12.5gg-GG19,Altaria,Crown Zenith Galarian Gallery,GG19,70,Rare,Altaria Crown Zenith Galarian Gallery GG19/70 pokemon card,,,
219,en-swsh12.5gg-GG20,swsh12.5gg-GG20,Latias,Crown Zenith Galarian Gallery,GG20,70,Rare,Latias Crown Zenith Galarian Gallery GG20/70 pokemon card,,,
220,en-swsh12.5gg-GG21,swsh12.5gg-GG21,Hisuian Goodra,Crown Zenith Galarian Gallery,GG21,70,Rare,Hisuian Goodra Crown Zenith Galarian Gallery GG21/70 pokemon card,,,
221,en-swsh12.5gg-GG22,swsh12.5gg-GG22,Ditto,Crown Zenith Galarian Gallery,GG22,70,Rare,Ditto Crown Zenith Galarian Gallery GG22/70 pokemon card,,,
222,en-swsh12.5gg-GG23,swsh12.5gg-GG23,Dunsparce,Crown Zenith Galarian Gallery,GG23,70,Rare,Dunsparce Crown Zenith Galarian Gallery GG23/70 pokemon card,,,
223,en-swsh12.5gg-GG24,swsh12.5gg-GG24,Miltank,Crown Zenith Galarian Gallery,GG24,70,Rare,Miltank Crown Zenith Galarian Gallery GG24/70 pokemon card,,,
224,en-swsh12.5gg-GG25,swsh12.5gg-GG25,Bibarel,Crown Zenith Galarian Gallery,GG25,70,Rare,Bibarel Crown Zenith Galarian Gallery GG25/70 pokemon card,,,
225,en-swsh12.5gg-GG26,swsh12.5gg-GG26,Riolu,Crown Zenith Galarian Gallery,GG26,70,Rare,Riolu Crown Zenith Galarian Gallery GG26/70 pokemon card,,,
226,en-swsh12.5gg-GG27,swsh12.5gg-GG27,Swablu,Crown Zenith Galarian Gallery,GG27,70,Rare,Swablu Crown Zenith Galarian Gallery GG27/70 pokemon card,,,
227,en-swsh12.5gg-GG28,swsh12.5gg-GG28,Duskull,Crown Zenith Galarian Gallery,GG28,70,Rare,Duskull Crown Zenith Galarian Gallery GG28/70 pokemon card,,,
228,en-swsh12.5gg-GG29,swsh12.5gg-GG29,Bidoof,Crown Zenith Galarian Gallery,GG29,70,Rare,Bidoof Crown Zenith Galarian Gallery GG29/70 pokemon card,,,
229,en-swsh12.5gg-GG30,swsh12.5gg-GG30,Pikachu,Crown Zenith Galarian Gallery,GG30,70,Rare,Pikachu Crown Zenith Galarian Gallery GG30/70 pokemon card,,,
230,en-swsh12.5gg-GG31,swsh12.5gg-GG31,Turtwig,Crown Zenith Galarian Gallery,GG31,70,Rare,Turtwig Crown Zenith Galarian Gallery GG31/70 pokemon card,,,
231,en-swsh12.5gg-GG32,swsh12.5gg-GG32,Paras,Crown Zenith Galarian Gallery,GG32,70,Rare,Paras Crown Zenith Galarian Gallery GG32/70 pokemon card,,,
232,en-swsh12.5gg-GG33,swsh12.5gg-GG33,Poochyena,Crown Zenith Galarian Gallery,GG33,70,Rare,Poochyena Crown Zenith Galarian Gallery GG33/70 pokemon card,,,
233,en-swsh12.5gg-GG34,swsh12.5gg-GG34,Mareep,Crown Zenith Galarian Gallery,GG34,70,Rare,Mareep Crown Zenith Galarian Gallery GG34/70 pokemon card,,,
234,en-swsh12.5gg-GG35,swsh12.5gg-GG35,Leafeon VSTAR,Crown Zenith Galarian Gallery,GG35,70,Ultra Rare,Leafeon VSTAR Crown Zenith Galarian Gallery GG35/70 pokemon card,,,
235,en-swsh12.5gg-GG36,swsh12.5gg-GG36,Entei V,Crown Zenith Galarian Gallery,GG36,70,Ultra Rare,Entei V Crown Zenith Galarian Gallery GG36/70 pokemon card,,,
236,en-swsh12.5gg-GG37,swsh12.5gg-GG37,Simisear VSTAR,Crown Zenith Galarian Gallery,GG37,70,Ultra Rare,Simisear VSTAR Crown Zenith Galarian Gallery GG37/70 pokemon card,,,
237,en-swsh12.5gg-GG38,swsh12.5gg-GG38,Suicune V,Crown Zenith Galarian Gallery,GG38,70,Ultra Rare,Suicune V Crown Zenith Galarian Gallery GG38/70 pokemon card,,,
238,en-swsh12.5gg-GG39,swsh12.5gg-GG39,Lumineon V,Crown Zenith Galarian Gallery,GG39,70,Ultra Rare,Lumineon V Crown Zenith Galarian Gallery GG39/70 pokemon card,,,
239,en-swsh12.5gg-GG40,swsh12.5gg-GG40,Glaceon VSTAR,Crown Zenith Galarian Gallery,GG40,70,Ultra Rare,Glaceon VSTAR Crown Zenith Galarian Gallery GG40/70 pokemon card,,,
240,en-swsh12.5gg-GG41,swsh12.5gg-GG41,Raikou V,Crown Zenith Galarian Gallery,GG41,70,Ultra Rare,Raikou V Crown Zenith Galarian Gallery GG41/70 pokemon card,,,
241,en-swsh12.5gg-GG42,swsh12.5gg-GG42,Zeraora VMAX,Crown Zenith Galarian Gallery,GG42,70,Ultra Rare,Zeraora VMAX Crown Zenith Galarian Gallery GG42/70 pokemon card,,,
242,en-swsh12.5gg-GG43,swsh12.5gg-GG43,Zeraora VSTAR,Crown Zenith Galarian Gallery,GG43,70,Ultra Rare,Zeraora VSTAR Crown Zenith Galarian Gallery GG43/70 pokemon card,,,
243,en-swsh12.5gg-GG44,swsh12.5gg-GG44,Mewtwo VSTAR,Crown Zenith Galarian Gallery,GG44,70,Ultra Rare,Mewtwo VSTAR Crown Zenith Galarian Gallery GG44/70 pokemon card,,,
244,en-swsh12.5gg-GG45,swsh12.5gg-GG45,Deoxys VMAX,Crown Zenith Galarian Gallery,GG45,70,Ultra Rare,Deoxys VMAX Crown Zenith Galarian Gallery GG45/70 pokemon card,,,
245,en-swsh12.5gg-GG46,swsh12.5gg-GG46,Deoxys VSTAR,Crown Zenith Galarian Gallery,GG46,70,Ultra Rare,Deoxys VSTAR Crown Zenith Galarian Gallery GG46/70 pokemon card,,,
246,en-swsh12.5gg-GG47,swsh12.5gg-GG47,Hatterene VMAX,Crown Zenith Galarian Gallery,GG47,70,Ultra Rare,Hatterene VMAX Crown Zenith Galarian Gallery GG47/70 pokemon card,,,
247,en-swsh12.5gg-GG48,swsh12.5gg-GG48,Zacian V,Crown Zenith Galarian Gallery,GG48,70,Ultra Rare,Zacian V Crown Zenith Galarian Gallery GG48/70 pokemon card,,,
248,en-swsh12.5gg-GG49,swsh12.5gg-GG49,Drapion V,Crown Zenith Galarian Gallery,GG49,70,Ultra Rare,Drapion V Crown Zenith Galarian Gallery GG49/70 pokemon card,,,
249,en-swsh12.5gg-GG50,swsh12.5gg-GG50,Darkrai VSTAR,Crown Zenith Galarian Gallery,GG50,70,Ultra Rare,Darkrai VSTAR Crown Zenith Galarian Gallery GG50/70 pokemon card,,,
250,en-swsh12.5gg-GG51,swsh12.5gg-GG51,Hisuian Samurott V,Crown Zenith Galarian Gallery,GG51,70,Ultra Rare,Hisuian Samurott V Crown Zenith Galarian Gallery GG51/70 pokemon card,,,
251,en-swsh12.5gg-GG52,swsh12.5gg-GG52,Hisuian Samurott VSTAR,Crown Zenith Galarian Gallery,GG52,70,Ultra Rare,Hisuian Samurott VSTAR Crown Zenith Galarian Gallery GG52/70 pokemon card,,,
252,en-swsh12.5gg-GG53,swsh12.5gg-GG53,Hoopa V,Crown Zenith Galarian Gallery,GG53,70,Ultra Rare,Hoopa V Crown Zenith Galarian Gallery GG53/70 pokemon card,,,
253,en-swsh12.5gg-GG54,swsh12.5gg-GG54,Zamazenta V,Crown Zenith Galarian Gallery,GG54,70,Ultra Rare,Zamazenta V Crown Zenith Galarian Gallery GG54/70 pokemon card,,,
254,en-swsh12.5gg-GG55,swsh12.5gg-GG55,Regigigas VSTAR,Crown Zenith Galarian Gallery,GG55,70,Ultra Rare,Regigigas VSTAR Crown Zenith Galarian Gallery GG55/70 pokemon card,,,
255,en-swsh12.5gg-GG56,swsh12.5gg-GG56,Hisuian Zoroark VSTAR,Crown Zenith Galarian Gallery,GG56,70,Ultra Rare,Hisuian Zoroark VSTAR Crown Zenith Galarian Gallery GG56/70 pokemon card,,,
256,en-swsh12.5gg-GG57,swsh12.5gg-GG57,Adaman,Crown Zenith Galarian Gallery,GG57,70,Ultra Rare,Adaman Crown Zenith Galarian Gallery GG57/70 pokemon card,,,
257,en-swsh12.5gg-GG58,swsh12.5gg-GG58,Cheren's Care,Crown Zenith Galarian Gallery,GG58,70,Ultra Rare,Cheren's Care Crown Zenith Galarian Gallery GG58/70 pokemon card,,,
258,en-swsh12.5gg-GG59,swsh12.5gg-GG59,Colress's Experiment,Crown Zenith Galarian Gallery,GG59,70,Ultra Rare,Colress's Experiment Crown Zenith Galarian Gallery GG59/70 pokemon card,,,
259,en-swsh12.5gg-GG60,swsh12.5gg-GG60,Cynthia's Ambition,Crown Zenith Galarian Gallery,GG60,70,Ultra Rare,Cynthia's Ambition Crown Zenith Galarian Gallery GG60/70 pokemon card,,,
260,en-swsh12.5gg-GG61,swsh12.5gg-GG61,Gardenia's Vigor,Crown Zenith Galarian Gallery,GG61,70,Ultra Rare,Gardenia's Vigor Crown Zenith Galarian Gallery GG61/70 pokemon card,,,
261,en-swsh12.5gg-GG62,swsh12.5gg-GG62,Grant,Crown Zenith Galarian Gallery,GG62,70,Ultra Rare,Grant Crown Zenith Galarian Gallery GG62/70 pokemon card,,,
262,en-swsh12.5gg-GG63,swsh12.5gg-GG63,Irida,Crown Zenith Galarian Gallery,GG63,70,Ultra Rare,Irida Crown Zenith Galarian Gallery GG63/70 pokemon card,,,
263,en-swsh12.5gg-GG64,swsh12.5gg-GG64,Melony,Crown Zenith Galarian Gallery,GG64,70,Ultra Rare,Melony Crown Zenith Galarian Gallery GG64/70 pokemon card,,,
264,en-swsh12.5gg-GG65,swsh12.5gg-GG65,Raihan,Crown Zenith Galarian Gallery,GG65,70,Ultra Rare,Raihan Crown Zenith Galarian Gallery GG65/70 pokemon card,,,
265,en-swsh12.5gg-GG66,swsh12.5gg-GG66,Roxanne,Crown Zenith Galarian Gallery,GG66,70,Ultra Rare,Roxanne Crown Zenith Galarian Gallery GG66/70 pokemon card,,,
266,en-swsh12.5gg-GG67,swsh12.5gg-GG67,Origin Forme Palkia VSTAR,Crown Zenith Galarian Gallery,GG67,70,Secret Rare,Origin Forme Palkia VSTAR Crown Zenith Galarian Gallery GG67/70 pokemon card,,,
267,en-swsh12.5gg-GG68,swsh12.5gg-GG68,Origin Forme Dialga VSTAR,Crown Zenith Galarian Gallery,GG68,70,Secret Rare,Origin Forme Dialga VSTAR Crown Zenith Galarian Gallery GG68/70 pokemon card,,,
268,en-swsh12.5gg-GG69,swsh12.5gg-GG69,Giratina VSTAR,Crown Zenith Galarian Gallery,GG69,70,Secret Rare,Giratina VSTAR Crown Zenith Galarian Gallery GG69/70 pokemon card,,,
269,en-swsh12.5gg-GG70,swsh12.5gg-GG70,Arceus VSTAR,Crown Zenith Galarian Gallery,GG70,70,Secret Rare,Arceus VSTAR Crown Zenith Galarian Gallery GG70/70 pokemon card,,,
270,en-tk-dp-l-1,tk-dp-l-1,Geodude,DP trainer Kit (Lucario),1,11,None,Geodude DP trainer Kit (Lucario) 1/11 pokemon card,,,
271,en-tk-dp-l-10,tk-dp-l-10,Quick Ball,DP trainer Kit (Lucario),10,11,None,Quick Ball DP trainer Kit (Lucario) 10/11 pokemon card,,,
272,en-tk-dp-l-11,tk-dp-l-11,Fighting Energy,DP trainer Kit (Lucario),11,11,None,Fighting Energy DP trainer Kit (Lucario) 11/11 pokemon card,,,
273,en-tk-dp-l-2,tk-dp-l-2,Graveler,DP trainer Kit (Lucario),2,11,None,Graveler DP trainer Kit (Lucario) 2/11 pokemon card,,,
274,en-tk-dp-l-3,tk-dp-l-3,Lucario,DP trainer Kit (Lucario),3,11,None,Lucario DP trainer Kit (Lucario) 3/11 pokemon card,,,
275,en-tk-dp-l-4,tk-dp-l-4,Machoke,DP trainer Kit (Lucario),4,11,None,Machoke DP trainer Kit (Lucario) 4/11 pokemon card,,,
276,en-tk-dp-l-5,tk-dp-l-5,Machop,DP trainer Kit (Lucario),5,11,None,Machop DP trainer Kit (Lucario) 5/11 pokemon card,,,
277,en-tk-dp-l-6,tk-dp-l-6,Riolu,DP trainer Kit (Lucario),6,11,None,Riolu DP trainer Kit (Lucario) 6/11 pokemon card,,,
278,en-tk-dp-l-7,tk-dp-l-7,Starly,DP trainer Kit (Lucario),7,11,None,Starly DP trainer Kit (Lucario) 7/11 pokemon card,,,
279,en-tk-dp-l-8,tk-dp-l-8,Energy Search,DP trainer Kit (Lucario),8,11,None,Energy Search DP trainer Kit (Lucario) 8/11 pokemon card,,,
280,en-tk-dp-l-9,tk-dp-l-9,Potion,DP trainer Kit (Lucario),9,11,None,Potion DP trainer Kit (Lucario) 9/11 pokemon card,,,
281,en-tk-dp-m-1,tk-dp-m-1,Buizel,DP trainer Kit (Manaphy),1,12,None,Buizel DP trainer Kit (Manaphy) 1/12 pokemon card,,,
282,en-tk-dp-m-10,tk-dp-m-10,Energy Search,DP trainer Kit (Manaphy),10,12,None,Energy Search DP trainer Kit (Manaphy) 10/12 pokemon card,,,
283,en-tk-dp-m-11,tk-dp-m-11,Potion,DP trainer Kit (Manaphy),11,12,None,Potion DP trainer Kit (Manaphy) 11/12 pokemon card,,,
284,en-tk-dp-m-12,tk-dp-m-12,Water Energy,DP trainer Kit (Manaphy),12,12,None,Water Energy DP trainer Kit (Manaphy) 12/12 pokemon card,,,
285,en-tk-dp-m-2,tk-dp-m-2,Floatzel,DP trainer Kit (Manaphy),2,12,None,Floatzel DP trainer Kit (Manaphy) 2/12 pokemon card,,,
286,en-tk-dp-m-3,tk-dp-m-3,Goldeen,DP trainer Kit (Manaphy),3,12,None,Goldeen DP trainer Kit (Manaphy) 3/12 pokemon card,,,
287,en-tk-dp-m-4,tk-dp-m-4,Manaphy,DP trainer Kit (Manaphy),4,12,None,Manaphy DP trainer Kit (Manaphy) 4/12 pokemon card,,,
288,en-tk-dp-m-5,tk-dp-m-5,Piplup,DP trainer Kit (Manaphy),5,12,None,Piplup DP trainer Kit (Manaphy) 5/12 pokemon card,,,
289,en-tk-dp-m-6,tk-dp-m-6,Prinplup,DP trainer Kit (Manaphy),6,12,None,Prinplup DP trainer Kit (Manaphy) 6/12 pokemon card,,,
290,en-tk-dp-m-7,tk-dp-m-7,Seaking,DP trainer Kit (Manaphy),7,12,None,Seaking DP trainer Kit (Manaphy) 7/12 pokemon card,,,
291,en-tk-dp-m-8,tk-dp-m-8,Totodile,DP trainer Kit (Manaphy),8,12,None,Totodile DP trainer Kit (Manaphy) 8/12 pokemon card,,,
292,en-tk-dp-m-9,tk-dp-m-9,Dusk Ball,DP trainer Kit (Manaphy),9,12,None,Dusk Ball DP trainer Kit (Manaphy) 9/12 pokemon card,,,
293,en-sm7.5-1,sm7.5-1,Charmander,Dragon Majesty,1,70,Common,Charmander Dragon Majesty 1/70 pokemon card,,,
294,en-sm7.5-10,sm7.5-10,Heatmor,Dragon Majesty,10,70,Uncommon,Heatmor Dragon Majesty 10/70 pokemon card,,,
295,en-sm7.5-11,sm7.5-11,Reshiram GX,Dragon Majesty,11,70,Ultra Rare,Reshiram GX Dragon Majesty 11/70 pokemon card,,,
296,en-sm7.5-12,sm7.5-12,Litten,Dragon Majesty,12,70,Common,Litten Dragon Majesty 12/70 pokemon card,,,
297,en-sm7.5-13,sm7.5-13,Salandit,Dragon Majesty,13,70,Common,Salandit Dragon Majesty 13/70 pokemon card,,,
298,en-sm7.5-14,sm7.5-14,Salazzle,Dragon Majesty,14,70,Uncommon,Salazzle Dragon Majesty 14/70 pokemon card,,,
299,en-sm7.5-15,sm7.5-15,Horsea,Dragon Majesty,15,70,Common,Horsea Dragon Majesty 15/70 pokemon card,,,
300,en-sm7.5-16,sm7.5-16,Horsea,Dragon Majesty,16,70,Common,Horsea Dragon Majesty 16/70 pokemon card,,,
301,en-sm7.5-17,sm7.5-17,Seadra,Dragon Majesty,17,70,Uncommon,Seadra Dragon Majesty 17/70 pokemon card,,,
302,en-sm7.5-18,sm7.5-18,Kingdra GX,Dragon Majesty,18,70,Ultra Rare,Kingdra GX Dragon Majesty 18/70 pokemon card,,,
303,en-sm7.5-19,sm7.5-19,Magikarp,Dragon Majesty,19,70,Common,Magikarp Dragon Majesty 19/70 pokemon card,,,
304,en-sm7.5-2,sm7.5-2,Charmeleon,Dragon Majesty,2,70,Uncommon,Charmeleon Dragon Majesty 2/70 pokemon card,,,
305,en-sm7.5-20,sm7.5-20,Gyarados,Dragon Majesty,20,70,Rare,Gyarados Dragon Majesty 20/70 pokemon card,,,
306,en-sm7.5-21,sm7.5-21,Lapras,Dragon Majesty,21,70,Uncommon,Lapras Dragon Majesty 21/70 pokemon card,,,
307,en-sm7.5-22,sm7.5-22,Totodile,Dragon Majesty,22,70,Common,Totodile Dragon Majesty 22/70 pokemon card,,,
308,en-sm7.5-23,sm7.5-23,Croconaw,Dragon Majesty,23,70,Uncommon,Croconaw Dragon Majesty 23/70 pokemon card,,,
309,en-sm7.5-24,sm7.5-24,Feraligatr,Dragon Majesty,24,70,Rare,Feraligatr Dragon Majesty 24/70 pokemon card,,,
310,en-sm7.5-25,sm7.5-25,Wooper,Dragon Majesty,25,70,Common,Wooper Dragon Majesty 25/70 pokemon card,,,
311,en-sm7.5-26,sm7.5-26,Quagsire,Dragon Majesty,26,70,Uncommon,Quagsire Dragon Majesty 26/70 pokemon card,,,
312,en-sm7.5-27,sm7.5-27,Corsola,Dragon Majesty,27,70,Common,Corsola Dragon Majesty 27/70 pokemon card,,,
